symbol,marcap,priceDate,quarterDate,capFilter,rank,
KLAC,15855,20170613,20170331,12000,19,
LB,15389,20170613,20170430,12000,20,
MCK,34618,20170613,20170331,12000,21,
MSI,14078,20170613,20170331,12000,22,
OMC,19108,20170613,20170331,12000,23,
ORCL,195904,20170613,20170228,12000,24,
QCOM,84912,20170613,20170331,12000,25,
ROST,24074,20170613,20170430,12000,26,
TWX,77461,20170613,20170331,12000,27,
TJX,47454,20170613,20170430,12000,28,
FOXA,53193,20170613,20170331,12000,29,
VIAB,14479,20170613,20170331,12000,30,
ABBV,110647,20170613,20170331,12500,1,
ABC,20712,20170613,20170331,12500,2,
AMGN,121368,20170613,20170331,12500,3,
AAPL,757029,20170613,20170331,12500,4,
BBY,17478,20170613,20170430,12500,5,
BIIB,56091,20170613,20170331,12500,6,
CA,13282,20170613,20170331,12500,7,
CAH,23725,20170613,20170331,12500,8,
GIB,14726,20170613,20170331,12500,9,
CSCO,156187,20170613,20170430,12500,10,
CVS,81831,20170613,20170331,12500,11,
DAL,38431,20170613,20170331,12500,12,
DISCA,15608,20170613,20170331,12500,13,
DG,20597,20170613,20170430,12500,14,
ESRX,37107,20170613,20170331,12500,15,
GILD,85517,20170613,20170331,12500,16,
HLT,21706,20170613,20170331,12500,17,
HPQ,29896,20170613,20170430,12500,18,
KLAC,15855,20170613,20170331,12500,19,
LB,15389,20170613,20170430,12500,20,
MCK,34618,20170613,20170331,12500,21,
MSI,14078,20170613,20170331,12500,22,
OMC,19108,20170613,20170331,12500,23,
ORCL,195904,20170613,20170228,12500,24,
QCOM,84912,20170613,20170331,12500,25,
ROST,24074,20170613,20170430,12500,26,
TWX,77461,20170613,20170331,12500,27,
TJX,47454,20170613,20170430,12500,28,
FOXA,53193,20170613,20170331,12500,29,
VIAB,14479,20170613,20170331,12500,30,
ABBV,110647,20170613,20170331,13000,1,
ABC,20712,20170613,20170331,13000,2,
AMGN,121368,20170613,20170331,13000,3,
AAPL,757029,20170613,20170331,13000,4,
BBY,17478,20170613,20170430,13000,5,
BIIB,56091,20170613,20170331,13000,6,
CA,13282,20170613,20170331,13000,7,
CAH,23725,20170613,20170331,13000,8,
GIB,14726,20170613,20170331,13000,9,
CSCO,156187,20170613,20170430,13000,10,
CVS,81831,20170613,20170331,13000,11,
DAL,38431,20170613,20170331,13000,12,
DISCA,15608,20170613,20170331,13000,13,
DG,20597,20170613,20170430,13000,14,
ESRX,37107,20170613,20170331,13000,15,
GILD,85517,20170613,20170331,13000,16,
HLT,21706,20170613,20170331,13000,17,
HPQ,29896,20170613,20170430,13000,18,
KLAC,15855,20170613,20170331,13000,19,
LB,15389,20170613,20170430,13000,20,
MCK,34618,20170613,20170331,13000,21,
MSI,14078,20170613,20170331,13000,22,
OMC,19108,20170613,20170331,13000,23,
ORCL,195904,20170613,20170228,13000,24,
QCOM,84912,20170613,20170331,13000,25,
ROST,24074,20170613,20170430,13000,26,
TWX,77461,20170613,20170331,13000,27,
TJX,47454,20170613,20170430,13000,28,
FOXA,53193,20170613,20170331,13000,29,
VIAB,14479,20170613,20170331,13000,30,
ABBV,110647,20170613,20170331,13500,1,
ABC,20712,20170613,20170331,13500,2,
AMGN,121368,20170613,20170331,13500,3,
AAPL,757029,20170613,20170331,13500,4,
AMAT,47649,20170613,20170430,13500,5,
BBY,17478,20170613,20170430,13500,6,
BIIB,56091,20170613,20170331,13500,7,
CAH,23725,20170613,20170331,13500,8,
GIB,14726,20170613,20170331,13500,9,
CSCO,156187,20170613,20170430,13500,10,
CVS,81831,20170613,20170331,13500,11,
DAL,38431,20170613,20170331,13500,12,
DISCA,15608,20170613,20170331,13500,13,
DG,20597,20170613,20170430,13500,14,
ESRX,37107,20170613,20170331,13500,15,
GILD,85517,20170613,20170331,13500,16,
HLT,21706,20170613,20170331,13500,17,
HPQ,29896,20170613,20170430,13500,18,
KLAC,15855,20170613,20170331,13500,19,
LB,15389,20170613,20170430,13500,20,
MCK,34618,20170613,20170331,13500,21,
MSI,14078,20170613,20170331,13500,22,
OMC,19108,20170613,20170331,13500,23,
ORCL,195904,20170613,20170228,13500,24,
QCOM,84912,20170613,20170331,13500,25,
ROST,24074,20170613,20170430,13500,26,
TWX,77461,20170613,20170331,13500,27,
TJX,47454,20170613,20170430,13500,28,
FOXA,53193,20170613,20170331,13500,29,
VIAB,14479,20170613,20170331,13500,30,
ABBV,110870,20170613,20170331,14000,1,
ABC,20855,20170613,20170331,14000,2,
AMGN,121036,20170613,20170331,14000,3,
AAPL,763120,20170613,20170331,14000,4,
AMAT,48197,20170613,20170430,14000,5,
BBY,17702,20170613,20170430,14000,6,
BIIB,55943,20170613,20170331,14000,7,
CAH,23671,20170613,20170331,14000,8,
GIB,14818,20170613,20170331,14000,9,
CSCO,158436,20170613,20170430,14000,10,
CVS,82005,20170613,20170331,14000,11,
DAL,38151,20170613,20170331,14000,12,
DISCA,15520,20170613,20170331,14000,13,
DG,20761,20170613,20170430,14000,14,
ESRX,37172,20170613,20170331,14000,15,
GILD,85151,20170613,20170331,14000,16,
HLT,21903,20170613,20170331,14000,17,
HPQ,29862,20170613,20170430,14000,18,
KLAC,15898,20170613,20170331,14000,19,
LB,15332,20170613,20170430,14000,20,
MCK,34700,20170613,20170331,14000,21,
MSI,14067,20170613,20170331,14000,22,
OMC,19183,20170613,20170331,14000,23,
ORCL,196472,20170613,20170228,14000,24,
QCOM,84986,20170613,20170331,14000,25,
ROST,24164,20170613,20170430,14000,26,
TWX,76880,20170613,20170331,14000,27,
TJX,47544,20170613,20170430,14000,28,
FOXA,51935,20170613,20170331,14000,29,
VIAB,14278,20170613,20170331,14000,30,
ABBV,110870,20170613,20170331,14500,1,
ABC,20855,20170613,20170331,14500,2,
AMGN,121036,20170613,20170331,14500,3,
AAPL,763120,20170613,20170331,14500,4,
AMAT,48197,20170613,20170430,14500,5,
BBY,17702,20170613,20170430,14500,6,
BIIB,55943,20170613,20170331,14500,7,
CAH,23671,20170613,20170331,14500,8,
GIB,14818,20170613,20170331,14500,9,
CSCO,158436,20170613,20170430,14500,10,
CVS,82005,20170613,20170331,14500,11,
DAL,38151,20170613,20170331,14500,12,
DISCA,15520,20170613,20170331,14500,13,
DG,20761,20170613,20170430,14500,14,
ESRX,37172,20170613,20170331,14500,15,
GILD,85151,20170613,20170331,14500,16,
HPE,27784,20170613,20170430,14500,17,
HLT,21903,20170613,20170331,14500,18,
HPQ,29862,20170613,20170430,14500,19,
KLAC,15898,20170613,20170331,14500,20,
LB,15332,20170613,20170430,14500,21,
MCK,34700,20170613,20170331,14500,22,
OMC,19183,20170613,20170331,14500,23,
ORCL,196472,20170613,20170228,14500,24,
QCOM,84986,20170613,20170331,14500,25,
ROST,24164,20170613,20170430,14500,26,
TWX,76880,20170613,20170331,14500,27,
TJX,47544,20170613,20170430,14500,28,
FOXA,51935,20170613,20170331,14500,29,
TSN,22899,20170613,20170331,14500,30,
ABBV,110870,20170613,20170331,15000,1,
ABC,20855,20170613,20170331,15000,2,
AMGN,121036,20170613,20170331,15000,3,
AAPL,763120,20170613,20170331,15000,4,
AMAT,48197,20170613,20170430,15000,5,
BBY,17702,20170613,20170430,15000,6,
BIIB,55943,20170613,20170331,15000,7,
CAH,23671,20170613,20170331,15000,8,
CSCO,158436,20170613,20170430,15000,9,
CVS,82005,20170613,20170331,15000,10,
DAL,38151,20170613,20170331,15000,11,
DISCA,15520,20170613,20170331,15000,12,
DG,20761,20170613,20170430,15000,13,
DPS,17076,20170613,20170331,15000,14,
ESRX,37172,20170613,20170331,15000,15,
GILD,85151,20170613,20170331,15000,16,
HPE,27784,20170613,20170430,15000,17,
HLT,21903,20170613,20170331,15000,18,
HPQ,29862,20170613,20170430,15000,19,
KLAC,15898,20170613,20170331,15000,20,
LB,15332,20170613,20170430,15000,21,
MCK,34700,20170613,20170331,15000,22,
OMC,19183,20170613,20170331,15000,23,
ORCL,196472,20170613,20170228,15000,24,
QCOM,84986,20170613,20170331,15000,25,
ROST,24164,20170613,20170430,15000,26,
TWX,76880,20170613,20170331,15000,27,
TJX,47544,20170613,20170430,15000,28,
FOXA,51935,20170613,20170331,15000,29,
TSN,22899,20170613,20170331,15000,30,
ABBV,110870,20170613,20170331,15500,1,
MO,145071,20170613,20170331,15500,2,
ABC,20855,20170613,20170331,15500,3,
AMGN,121036,20170613,20170331,15500,4,
AAPL,763120,20170613,20170331,15500,5,
AMAT,48197,20170613,20170430,15500,6,
BBY,17702,20170613,20170430,15500,7,
BIIB,55943,20170613,20170331,15500,8,
CAH,23671,20170613,20170331,15500,9,
CSCO,158436,20170613,20170430,15500,10,
CVS,82005,20170613,20170331,15500,11,
DAL,38151,20170613,20170331,15500,12,
DISCA,15520,20170613,20170331,15500,13,
DG,20761,20170613,20170430,15500,14,
DPS,17076,20170613,20170331,15500,15,
ESRX,37172,20170613,20170331,15500,16,
GILD,85151,20170613,20170331,15500,17,
HPE,27784,20170613,20170430,15500,18,
HLT,21903,20170613,20170331,15500,19,
HPQ,29862,20170613,20170430,15500,20,
KLAC,15898,20170613,20170331,15500,21,
MCK,34700,20170613,20170331,15500,22,
OMC,19183,20170613,20170331,15500,23,
ORCL,196472,20170613,20170228,15500,24,
QCOM,84986,20170613,20170331,15500,25,
ROST,24164,20170613,20170430,15500,26,
TWX,76880,20170613,20170331,15500,27,
TJX,47544,20170613,20170430,15500,28,
FOXA,51935,20170613,20170331,15500,29,
TSN,22899,20170613,20170331,15500,30,
ABBV,110870,20170613,20170331,16000,1,
MO,145071,20170613,20170331,16000,2,
ABC,20855,20170613,20170331,16000,3,
AMGN,121036,20170613,20170331,16000,4,
AAPL,763120,20170613,20170331,16000,5,
AMAT,48197,20170613,20170430,16000,6,
BBY,17702,20170613,20170430,16000,7,
BIIB,55943,20170613,20170331,16000,8,
CAH,23671,20170613,20170331,16000,9,
CSCO,158436,20170613,20170430,16000,10,
CVS,82005,20170613,20170331,16000,11,
DAL,38151,20170613,20170331,16000,12,
DG,20761,20170613,20170430,16000,13,
DPS,17076,20170613,20170331,16000,14,
ESRX,37172,20170613,20170331,16000,15,
GILD,85151,20170613,20170331,16000,16,
HPE,27784,20170613,20170430,16000,17,
HLT,21903,20170613,20170331,16000,18,
HON,101867,20170613,20170331,16000,19,
HPQ,29862,20170613,20170430,16000,20,
MGA,17507,20170613,20170331,16000,21,
MCK,34700,20170613,20170331,16000,22,
OMC,19183,20170613,20170331,16000,23,
ORCL,196472,20170613,20170228,16000,24,
QCOM,84986,20170613,20170331,16000,25,
ROST,24164,20170613,20170430,16000,26,
TWX,76880,20170613,20170331,16000,27,
TJX,47544,20170613,20170430,16000,28,
FOXA,51935,20170613,20170331,16000,29,
TSN,22899,20170613,20170331,16000,30,
ABBV,110870,20170613,20170331,16500,1,
MO,145071,20170613,20170331,16500,2,
ABC,20855,20170613,20170331,16500,3,
AMGN,121036,20170613,20170331,16500,4,
AAPL,763120,20170613,20170331,16500,5,
AMAT,48197,20170613,20170430,16500,6,
BBY,17702,20170613,20170430,16500,7,
BIIB,55943,20170613,20170331,16500,8,
CAH,23671,20170613,20170331,16500,9,
CSCO,158436,20170613,20170430,16500,10,
CVS,82005,20170613,20170331,16500,11,
DAL,38151,20170613,20170331,16500,12,
DG,20761,20170613,20170430,16500,13,
DPS,17076,20170613,20170331,16500,14,
ESRX,37172,20170613,20170331,16500,15,
GILD,85151,20170613,20170331,16500,16,
HPE,27784,20170613,20170430,16500,17,
HLT,21903,20170613,20170331,16500,18,
HON,101867,20170613,20170331,16500,19,
HPQ,29862,20170613,20170430,16500,20,
MGA,17507,20170613,20170331,16500,21,
MCK,34700,20170613,20170331,16500,22,
OMC,19183,20170613,20170331,16500,23,
ORCL,196472,20170613,20170228,16500,24,
QCOM,84986,20170613,20170331,16500,25,
ROST,24164,20170613,20170430,16500,26,
TWX,76880,20170613,20170331,16500,27,
TJX,47544,20170613,20170430,16500,28,
FOXA,51935,20170613,20170331,16500,29,
TSN,22899,20170613,20170331,16500,30,
ABBV,110870,20170613,20170331,17000,1,
MO,145071,20170613,20170331,17000,2,
ABC,20855,20170613,20170331,17000,3,
AMGN,121036,20170613,20170331,17000,4,
AAPL,763120,20170613,20170331,17000,5,
AMAT,48197,20170613,20170430,17000,6,
BBY,17702,20170613,20170430,17000,7,
BIIB,55943,20170613,20170331,17000,8,
CAH,23671,20170613,20170331,17000,9,
CSCO,158436,20170613,20170430,17000,10,
CVS,82005,20170613,20170331,17000,11,
DAL,38151,20170613,20170331,17000,12,
DG,20761,20170613,20170430,17000,13,
DPS,17076,20170613,20170331,17000,14,
ESRX,37172,20170613,20170331,17000,15,
GILD,85151,20170613,20170331,17000,16,
HPE,27784,20170613,20170430,17000,17,
HLT,21903,20170613,20170331,17000,18,
HON,101867,20170613,20170331,17000,19,
HPQ,29862,20170613,20170430,17000,20,
MGA,17507,20170613,20170331,17000,21,
MCK,34700,20170613,20170331,17000,22,
OMC,19183,20170613,20170331,17000,23,
ORCL,196472,20170613,20170228,17000,24,
QCOM,84986,20170613,20170331,17000,25,
ROST,24164,20170613,20170430,17000,26,
TWX,76880,20170613,20170331,17000,27,
TJX,47544,20170613,20170430,17000,28,
FOXA,51935,20170613,20170331,17000,29,
TSN,22899,20170613,20170331,17000,30,
ABBV,110870,20170613,20170331,17500,1,
MO,145071,20170613,20170331,17500,2,
ABC,20855,20170613,20170331,17500,3,
AMGN,121036,20170613,20170331,17500,4,
AAPL,763120,20170613,20170331,17500,5,
AMAT,48197,20170613,20170430,17500,6,
BBY,17702,20170613,20170430,17500,7,
BIIB,55943,20170613,20170331,17500,8,
CAH,23671,20170613,20170331,17500,9,
CSCO,158436,20170613,20170430,17500,10,
CVS,82005,20170613,20170331,17500,11,
DAL,38151,20170613,20170331,17500,12,
DG,20761,20170613,20170430,17500,13,
ESRX,37172,20170613,20170331,17500,14,
GILD,85151,20170613,20170331,17500,15,
HPE,27784,20170613,20170430,17500,16,
HLT,21903,20170613,20170331,17500,17,
HON,101867,20170613,20170331,17500,18,
HPQ,29862,20170613,20170430,17500,19,
INTC,168958,20170613,20170331,17500,20,
MGA,17507,20170613,20170331,17500,21,
MCK,34700,20170613,20170331,17500,22,
OMC,19183,20170613,20170331,17500,23,
ORCL,196472,20170613,20170228,17500,24,
QCOM,84986,20170613,20170331,17500,25,
ROST,24164,20170613,20170430,17500,26,
TWX,76880,20170613,20170331,17500,27,
TJX,47544,20170613,20170430,17500,28,
FOXA,51935,20170613,20170331,17500,29,
TSN,22899,20170613,20170331,17500,30,
ABBV,110870,20170613,20170331,18000,1,
MO,145071,20170613,20170331,18000,2,
ABC,20855,20170613,20170331,18000,3,
AMGN,121036,20170613,20170331,18000,4,
AAPL,763120,20170613,20170331,18000,5,
AMAT,48197,20170613,20170430,18000,6,
BIIB,55943,20170613,20170331,18000,7,
CAH,23671,20170613,20170331,18000,8,
CSCO,158436,20170613,20170430,18000,9,
CVS,82005,20170613,20170331,18000,10,
DAL,38151,20170613,20170331,18000,11,
DG,20761,20170613,20170430,18000,12,
ESRX,37172,20170613,20170331,18000,13,
GD,60502,20170613,20170331,18000,14,
GILD,85151,20170613,20170331,18000,15,
HPE,27784,20170613,20170430,18000,16,
HLT,21903,20170613,20170331,18000,17,
HON,101867,20170613,20170331,18000,18,
HRL,18329,20170613,20170430,18000,19,
HPQ,29862,20170613,20170430,18000,20,
INTC,168958,20170613,20170331,18000,21,
MCK,34700,20170613,20170331,18000,22,
OMC,19183,20170613,20170331,18000,23,
ORCL,196472,20170613,20170228,18000,24,
QCOM,84986,20170613,20170331,18000,25,
ROST,24164,20170613,20170430,18000,26,
TWX,76880,20170613,20170331,18000,27,
TJX,47544,20170613,20170430,18000,28,
FOXA,51935,20170613,20170331,18000,29,
TSN,22899,20170613,20170331,18000,30,
ABBV,110870,20170613,20170331,18500,1,
MO,145071,20170613,20170331,18500,2,
ABC,20855,20170613,20170331,18500,3,
AMGN,121036,20170613,20170331,18500,4,
AAPL,763120,20170613,20170331,18500,5,
AMAT,48197,20170613,20170430,18500,6,
BIIB,55943,20170613,20170331,18500,7,
CAH,23671,20170613,20170331,18500,8,
CSCO,158436,20170613,20170430,18500,9,
CVS,82005,20170613,20170331,18500,10,
DAL,38151,20170613,20170331,18500,11,
DG,20761,20170613,20170430,18500,12,
ESRX,37172,20170613,20170331,18500,13,
GD,60502,20170613,20170331,18500,14,
GILD,85151,20170613,20170331,18500,15,
HPE,27784,20170613,20170430,18500,16,
HLT,21903,20170613,20170331,18500,17,
HON,101867,20170613,20170331,18500,18,
HPQ,29862,20170613,20170430,18500,19,
INTC,168958,20170613,20170331,18500,20,
IBM,145612,20170613,20170331,18500,21,
MCK,34700,20170613,20170331,18500,22,
OMC,19183,20170613,20170331,18500,23,
ORCL,196472,20170613,20170228,18500,24,
QCOM,84986,20170613,20170331,18500,25,
ROST,24164,20170613,20170430,18500,26,
TWX,76880,20170613,20170331,18500,27,
TJX,47544,20170613,20170430,18500,28,
FOXA,51935,20170613,20170331,18500,29,
TSN,22899,20170613,20170331,18500,30,
ABBV,110870,20170613,20170331,19000,1,
MO,145071,20170613,20170331,19000,2,
ABC,20855,20170613,20170331,19000,3,
AMGN,121036,20170613,20170331,19000,4,
AAPL,763120,20170613,20170331,19000,5,
AMAT,48197,20170613,20170430,19000,6,
BIIB,55943,20170613,20170331,19000,7,
CAH,23671,20170613,20170331,19000,8,
CSCO,158436,20170613,20170430,19000,9,
CVS,82005,20170613,20170331,19000,10,
DAL,38151,20170613,20170331,19000,11,
DG,20761,20170613,20170430,19000,12,
ESRX,37172,20170613,20170331,19000,13,
GD,60502,20170613,20170331,19000,14,
GILD,85151,20170613,20170331,19000,15,
HPE,27784,20170613,20170430,19000,16,
HLT,21903,20170613,20170331,19000,17,
HON,101867,20170613,20170331,19000,18,
HPQ,29862,20170613,20170430,19000,19,
INTC,168958,20170613,20170331,19000,20,
IBM,145612,20170613,20170331,19000,21,
MCK,34700,20170613,20170331,19000,22,
OMC,19183,20170613,20170331,19000,23,
ORCL,196472,20170613,20170228,19000,24,
QCOM,84986,20170613,20170331,19000,25,
ROST,24164,20170613,20170430,19000,26,
TWX,76880,20170613,20170331,19000,27,
TJX,47544,20170613,20170430,19000,28,
FOXA,51935,20170613,20170331,19000,29,
TSN,22899,20170613,20170331,19000,30,
ABBV,110870,20170613,20170331,19500,1,
MO,145071,20170613,20170331,19500,2,
ABC,20855,20170613,20170331,19500,3,
AMGN,121036,20170613,20170331,19500,4,
AAPL,763120,20170613,20170331,19500,5,
AMAT,48197,20170613,20170430,19500,6,
BIIB,55943,20170613,20170331,19500,7,
CAH,23671,20170613,20170331,19500,8,
CSCO,158436,20170613,20170430,19500,9,
CVS,82005,20170613,20170331,19500,10,
DAL,38151,20170613,20170331,19500,11,
DG,20761,20170613,20170430,19500,12,
ESRX,37172,20170613,20170331,19500,13,
GD,60502,20170613,20170331,19500,14,
GILD,85151,20170613,20170331,19500,15,
HPE,27784,20170613,20170430,19500,16,
HLT,21903,20170613,20170331,19500,17,
HON,101867,20170613,20170331,19500,18,
HPQ,29862,20170613,20170430,19500,19,
INTC,168958,20170613,20170331,19500,20,
IBM,145612,20170613,20170331,19500,21,
LRCX,28337,20170613,20170331,19500,22,
MCK,34700,20170613,20170331,19500,23,
ORCL,196472,20170613,20170228,19500,24,
QCOM,84986,20170613,20170331,19500,25,
ROST,24164,20170613,20170430,19500,26,
TWX,76880,20170613,20170331,19500,27,
TJX,47544,20170613,20170430,19500,28,
FOXA,51935,20170613,20170331,19500,29,
TSN,22899,20170613,20170331,19500,30,
ABBV,110870,20170613,20170331,20000,1,
MO,145071,20170613,20170331,20000,2,
ABC,20855,20170613,20170331,20000,3,
AMGN,121036,20170613,20170331,20000,4,
AAPL,763120,20170613,20170331,20000,5,
AMAT,48197,20170613,20170430,20000,6,
BIIB,55943,20170613,20170331,20000,7,
CAH,23671,20170613,20170331,20000,8,
CSCO,158436,20170613,20170430,20000,9,
CVS,82005,20170613,20170331,20000,10,
DAL,38151,20170613,20170331,20000,11,
DG,20761,20170613,20170430,20000,12,
ESRX,37172,20170613,20170331,20000,13,
GD,60502,20170613,20170331,20000,14,
GILD,85151,20170613,20170331,20000,15,
HPE,27784,20170613,20170430,20000,16,
HLT,21903,20170613,20170331,20000,17,
HON,101867,20170613,20170331,20000,18,
HPQ,29862,20170613,20170430,20000,19,
INTC,168958,20170613,20170331,20000,20,
IBM,145612,20170613,20170331,20000,21,
LRCX,28337,20170613,20170331,20000,22,
MCK,34700,20170613,20170331,20000,23,
ORCL,196472,20170613,20170228,20000,24,
QCOM,84986,20170613,20170331,20000,25,
ROST,24164,20170613,20170430,20000,26,
TWX,76880,20170613,20170331,20000,27,
TJX,47544,20170613,20170430,20000,28,
FOXA,51935,20170613,20170331,20000,29,
TSN,22899,20170613,20170331,20000,30,
ABBV,110870,20170613,20170331,21000,1,
MO,145071,20170613,20170331,21000,2,
AMGN,121036,20170613,20170331,21000,3,
AAPL,763120,20170613,20170331,21000,4,
AMAT,48197,20170613,20170430,21000,5,
BIIB,55943,20170613,20170331,21000,6,
CAH,23671,20170613,20170331,21000,7,
CSCO,158436,20170613,20170430,21000,8,
CVS,82005,20170613,20170331,21000,9,
DAL,38151,20170613,20170331,21000,10,
ESRX,37172,20170613,20170331,21000,11,
GD,60502,20170613,20170331,21000,12,
GILD,85151,20170613,20170331,21000,13,
HPE,27784,20170613,20170430,21000,14,
HLT,21903,20170613,20170331,21000,15,
HON,101867,20170613,20170331,21000,16,
HPQ,29862,20170613,20170430,21000,17,
INTC,168958,20170613,20170331,21000,18,
IBM,145612,20170613,20170331,21000,19,
LRCX,28337,20170613,20170331,21000,20,
MCK,34700,20170613,20170331,21000,21,
ORCL,196472,20170613,20170228,21000,22,
PAYX,21735,20170613,20170228,21000,23,
QCOM,84986,20170613,20170331,21000,24,
RAI,92587,20170613,20170331,21000,25,
ROST,24164,20170613,20170430,21000,26,
TWX,76880,20170613,20170331,21000,27,
TJX,47544,20170613,20170430,21000,28,
FOXA,51935,20170613,20170331,21000,29,
TSN,22899,20170613,20170331,21000,30,
ABBV,110870,20170613,20170331,22000,1,
MO,145071,20170613,20170331,22000,2,
AMGN,121036,20170613,20170331,22000,3,
AAPL,763120,20170613,20170331,22000,4,
AMAT,48197,20170613,20170430,22000,5,
BIIB,55943,20170613,20170331,22000,6,
CAH,23671,20170613,20170331,22000,7,
CSCO,158436,20170613,20170430,22000,8,
CTSH,39127,20170613,20170331,22000,9,
CVS,82005,20170613,20170331,22000,10,
DAL,38151,20170613,20170331,22000,11,
ESRX,37172,20170613,20170331,22000,12,
GD,60502,20170613,20170331,22000,13,
GILD,85151,20170613,20170331,22000,14,
HPE,27784,20170613,20170430,22000,15,
HON,101867,20170613,20170331,22000,16,
HPQ,29862,20170613,20170430,22000,17,
INTC,168958,20170613,20170331,22000,18,
IBM,145612,20170613,20170331,22000,19,
LRCX,28337,20170613,20170331,22000,20,
MCK,34700,20170613,20170331,22000,21,
ORCL,196472,20170613,20170228,22000,22,
QCOM,84986,20170613,20170331,22000,23,
RAI,92587,20170613,20170331,22000,24,
ROST,24164,20170613,20170430,22000,25,
TWX,76880,20170613,20170331,22000,26,
TJX,47544,20170613,20170430,22000,27,
FOXA,51935,20170613,20170331,22000,28,
TSN,22899,20170613,20170331,22000,29,
DIS,166753,20170613,20170331,22000,30,
ABBV,110870,20170613,20170331,23000,1,
MO,145071,20170613,20170331,23000,2,
AMGN,121036,20170613,20170331,23000,3,
AAPL,763120,20170613,20170331,23000,4,
AMAT,48197,20170613,20170430,23000,5,
ADP,45627,20170613,20170331,23000,6,
BIIB,55943,20170613,20170331,23000,7,
CAH,23671,20170613,20170331,23000,8,
CSCO,158436,20170613,20170430,23000,9,
CTSH,39127,20170613,20170331,23000,10,
CVS,82005,20170613,20170331,23000,11,
DAL,38151,20170613,20170331,23000,12,
ESRX,37172,20170613,20170331,23000,13,
GD,60502,20170613,20170331,23000,14,
GILD,85151,20170613,20170331,23000,15,
HPE,27784,20170613,20170430,23000,16,
HON,101867,20170613,20170331,23000,17,
HPQ,29862,20170613,20170430,23000,18,
INTC,168958,20170613,20170331,23000,19,
IBM,145612,20170613,20170331,23000,20,
LRCX,28337,20170613,20170331,23000,21,
MCK,34700,20170613,20170331,23000,22,
ORCL,196472,20170613,20170228,23000,23,
QCOM,84986,20170613,20170331,23000,24,
RAI,92587,20170613,20170331,23000,25,
ROST,24164,20170613,20170430,23000,26,
TWX,76880,20170613,20170331,23000,27,
TJX,47544,20170613,20170430,23000,28,
FOXA,51935,20170613,20170331,23000,29,
DIS,166753,20170613,20170331,23000,30,
ABBV,110870,20170613,20170331,24000,1,
MO,145071,20170613,20170331,24000,2,
AMGN,121036,20170613,20170331,24000,3,
AAPL,763120,20170613,20170331,24000,4,
AMAT,48197,20170613,20170430,24000,5,
ADP,45627,20170613,20170331,24000,6,
BIIB,55943,20170613,20170331,24000,7,
CSCO,158436,20170613,20170430,24000,8,
CTSH,39127,20170613,20170331,24000,9,
CVS,82005,20170613,20170331,24000,10,
DAL,38151,20170613,20170331,24000,11,
ESRX,37172,20170613,20170331,24000,12,
GD,60502,20170613,20170331,24000,13,
GIS,33511,20170613,20170228,24000,14,
GILD,85151,20170613,20170331,24000,15,
HPE,27784,20170613,20170430,24000,16,
HON,101867,20170613,20170331,24000,17,
HPQ,29862,20170613,20170430,24000,18,
INTC,168958,20170613,20170331,24000,19,
IBM,145612,20170613,20170331,24000,20,
LRCX,28337,20170613,20170331,24000,21,
MCK,34700,20170613,20170331,24000,22,
ORCL,196472,20170613,20170228,24000,23,
QCOM,84986,20170613,20170331,24000,24,
RAI,92587,20170613,20170331,24000,25,
ROST,24164,20170613,20170430,24000,26,
TWX,76880,20170613,20170331,24000,27,
TJX,47544,20170613,20170430,24000,28,
FOXA,51935,20170613,20170331,24000,29,
DIS,166753,20170613,20170331,24000,30,
ABBV,110870,20170613,20170331,25000,1,
MO,145071,20170613,20170331,25000,2,
AMGN,121036,20170613,20170331,25000,3,
AAPL,763120,20170613,20170331,25000,4,
AMAT,48197,20170613,20170430,25000,5,
ADP,45627,20170613,20170331,25000,6,
BIIB,55943,20170613,20170331,25000,7,
CSCO,158436,20170613,20170430,25000,8,
CTSH,39127,20170613,20170331,25000,9,
CVS,82005,20170613,20170331,25000,10,
DAL,38151,20170613,20170331,25000,11,
ESRX,37172,20170613,20170331,25000,12,
GD,60502,20170613,20170331,25000,13,
GIS,33511,20170613,20170228,25000,14,
GILD,85151,20170613,20170331,25000,15,
HPE,27784,20170613,20170430,25000,16,
HON,101867,20170613,20170331,25000,17,
HPQ,29862,20170613,20170430,25000,18,
INTC,168958,20170613,20170331,25000,19,
IBM,145612,20170613,20170331,25000,20,
LRCX,28337,20170613,20170331,25000,21,
MCK,34700,20170613,20170331,25000,22,
ORCL,196472,20170613,20170228,25000,23,
QCOM,84986,20170613,20170331,25000,24,
RTN,46961,20170613,20170331,25000,25,
RAI,92587,20170613,20170331,25000,26,
TWX,76880,20170613,20170331,25000,27,
TJX,47544,20170613,20170430,25000,28,
FOXA,51935,20170613,20170331,25000,29,
DIS,166753,20170613,20170331,25000,30,
ABBV,110870,20170613,20170331,26000,1,
MO,145071,20170613,20170331,26000,2,
AMGN,121036,20170613,20170331,26000,3,
AAPL,763120,20170613,20170331,26000,4,
AMAT,48197,20170613,20170430,26000,5,
ADP,45627,20170613,20170331,26000,6,
BIIB,55943,20170613,20170331,26000,7,
CSCO,158436,20170613,20170430,26000,8,
CTSH,39127,20170613,20170331,26000,9,
CVS,82005,20170613,20170331,26000,10,
DAL,38151,20170613,20170331,26000,11,
ESRX,37172,20170613,20170331,26000,12,
GD,60502,20170613,20170331,26000,13,
